"account_id","customer_id","branch_id","account_type","opening_date","current_balance","status"
998,553,13,"Savings","2020-03-22","-32225.81","Active"
999,375,40,"Checking","2020-11-08","-12229.55","Active"
1000,660,46,"Checking","2020-08-18","-18146.06","Active"
1001,899,24,"Checking","2022-02-02","-27967.01","Active"
1002,605,20,"Investment","2020-11-19","-48078.97","Active"
1003,397,29,"Investment","2020-01-24","-41184.03","Active"
1004,171,2,"Checking","2020-01-24","-18284.43","Active"
1005,533,42,"Credit","2021-11-25","-17319.59","Active"
1006,379,9,"Credit","2020-03-11","-16010.00","Active"
1007,786,34,"Savings","2022-02-10","-36267.06","Active"
1008,297,39,"Investment","2021-10-15","-7616.03","Active"
1009,436,14,"Checking","2020-09-04","-59345.86","Active"
1010,67,28,"Credit","2021-04-24","-32625.12","Active"
1011,886,33,"Credit","2022-06-21","-18561.11","Active"
1012,274,22,"Checking","2022-10-30","-12607.20","Active"
1013,905,40,"Checking","2023-01-07","-26346.50","Active"
1014,502,18,"Investment","2020-10-29","-35294.12","Active"
1015,100,31,"Savings","2022-08-22","-51889.46","Active"
1016,908,38,"Savings","2021-01-07","-26689.13","Active"
1017,124,35,"Credit","2022-01-10","-31146.62","Active"
1018,440,16,"Checking","2021-05-20","-5727.58","Active"
1019,290,7,"Checking","2020-08-27","-42961.44","Active"
1020,773,26,"Checking","2021-04-11","-26250.80","Active"
1021,787,24,"Savings","2020-11-23","-54605.75","Active"
1022,999,33,"Checking","2020-02-06","-33737.27","Active"
1023,742,44,"Checking","2020-09-27","-33658.85","Active"
1024,915,49,"Investment","2021-04-07","-16767.55","Active"
1025,690,27,"Checking","2021-04-19","-32904.20","Active"
1026,261,33,"Checking","2020-12-03","-26364.06","Active"
1027,814,27,"Checking","2022-06-07","-36285.85","Active"
1028,545,32,"Credit","2020-02-14","-31518.18","Active"
1029,44,33,"Savings","2020-12-12","-45831.31","Active"
1030,702,33,"Investment","2022-07-05","-35828.54","Active"
1031,79,10,"Investment","2022-11-16","-42254.56","Active"
1032,632,25,"Investment","2020-03-11","-14884.84","Active"
1033,356,18,"Investment","2020-04-16","-36465.04","Active"
1034,672,16,"Credit","2022-01-26","-20415.77","Active"
1035,280,19,"Credit","2020-06-06","-25282.49","Active"
1036,546,2,"Checking","2021-07-21","-58088.58","Active"
1037,985,44,"Checking","2020-03-23","-30255.50","Active"
1038,202,32,"Credit","2020-05-04","-8885.76","Active"
1039,391,5,"Investment","2022-03-20","-32951.67","Active"
1040,227,45,"Investment","2021-06-14","-9001.46","Active"
1041,772,50,"Checking","2022-09-08","-36513.75","Active"
1042,125,5,"Credit","2022-10-31","-29809.65","Active"
1043,888,11,"Investment","2022-09-19","-26480.06","Active"
1044,766,44,"Credit","2023-01-01","-33451.16","Active"
1045,448,17,"Savings","2021-03-28","-35912.07","Active"
1046,28,48,"Credit","2020-06-14","-33474.59","Active"
1047,85,25,"Checking","2021-01-15","-39120.66","Active"
1048,946,26,"Investment","2021-04-10","-28202.43","Active"
1049,134,27,"Credit","2020-12-06","-63648.66","Active"
1050,195,39,"Credit","2022-10-23","-41209.10","Active"
1051,462,48,"Credit","2020-12-20","-35967.93","Active"
1052,418,48,"Credit","2020-08-17","-23592.85","Active"
1053,317,38,"Savings","2021-04-17","-6944.17","Active"
1054,281,14,"Investment","2020-08-26","-17658.82","Active"
1055,605,28,"Checking","2022-09-16","-35127.26","Active"
1056,799,42,"Investment","2021-06-13","-19564.07","Active"
1057,147,48,"Checking","2021-11-11","-13129.74","Active"
1058,549,10,"Savings","2022-06-10","-30083.91","Active"
1059,362,10,"Investment","2020-07-02","-26815.51","Active"
1060,784,26,"Investment","2020-09-16","-44695.84","Active"
1061,455,22,"Savings","2021-05-29","-32516.87","Active"
1062,93,3,"Credit","2021-09-04","-35764.98","Active"
1063,164,13,"Investment","2020-04-20","-25296.30","Active"
1064,417,50,"Savings","2020-05-06","-25225.73","Active"
1065,888,6,"Savings","2022-01-05","-39445.92","Active"
1066,143,22,"Savings","2021-08-05","-19283.61","Active"
1067,717,47,"Investment","2022-07-07","-34766.15","Active"
1068,721,16,"Checking","2022-03-18","-9947.23","Active"
1069,497,42,"Investment","2022-04-13","-57986.02","Active"
1070,659,19,"Checking","2021-01-30","-39543.88","Active"
1071,206,48,"Savings","2020-05-01","-26213.47","Active"
1072,792,25,"Investment","2022-02-03","-40664.80","Active"
1073,111,24,"Checking","2022-12-13","-17376.93","Active"
1074,173,31,"Credit","2022-09-21","-18503.07","Active"
1075,348,28,"Savings","2021-04-07","-34706.54","Active"
1076,831,28,"Investment","2020-10-27","-11162.79","Active"
1077,996,37,"Savings","2020-10-05","-61653.87","Active"
1078,1000,49,"Credit","2021-08-08","-49348.19","Active"
1079,267,17,"Savings","2020-02-21","-29361.37","Active"
1080,258,22,"Checking","2021-08-24","-29248.14","Active"
1081,508,29,"Investment","2022-09-30","-33924.16","Active"
1082,400,47,"Checking","2022-06-04","-46830.65","Active"
1083,960,23,"Checking","2021-08-26","-30106.03","Active"
1084,853,22,"Checking","2020-01-22","-7436.98","Active"
1085,303,17,"Checking","2022-10-19","-24558.96","Active"
1086,344,25,"Savings","2020-10-01","-38698.79","Active"
1087,360,1,"Credit","2022-12-12","-12062.34","Active"
1088,929,35,"Investment","2021-04-05","-49274.04","Active"
1089,267,29,"Savings","2020-07-17","-51447.70","Active"
1090,833,14,"Savings","2021-11-06","-17633.83","Active"
1091,974,26,"Credit","2021-09-20","-41949.79","Active"
1092,907,50,"Checking","2020-11-08","-23257.45","Active"
1093,219,9,"Checking","2022-11-12","-46621.95","Active"
1094,50,43,"Checking","2021-11-11","-28935.84","Active"
1095,228,42,"Credit","2020-05-13","-32356.95","Active"
1096,821,38,"Savings","2022-01-26","-35028.97","Active"
1097,603,47,"Credit","2021-10-26","-209.93","Active"
1098,797,11,"Investment","2022-01-19","-44425.29","Active"
1099,386,19,"Savings","2020-07-10","-42010.07","Active"
1100,900,34,"Credit","2020-06-08","-64838.25","Active"
1101,473,15,"Savings","2022-08-23","-34673.75","Active"
1102,827,15,"Savings","2021-01-24","-33367.97","Active"
1103,699,13,"Checking","2021-02-14","-22143.16","Active"
1104,428,16,"Investment","2020-10-11","-8424.26","Active"
1105,846,33,"Savings","2021-02-03","-36086.98","Active"
1106,331,35,"Savings","2022-09-07","3198.94","Active"
1107,652,24,"Investment","2022-12-13","-50162.60","Active"
1108,675,12,"Savings","2021-10-20","-41713.92","Active"
1109,394,19,"Checking","2020-06-09","-11310.98","Active"
1110,206,44,"Investment","2021-12-25","-22019.96","Active"
1111,720,14,"Investment","2020-02-27","-13988.88","Active"
1112,288,18,"Investment","2021-02-14","-19117.61","Active"
1113,459,38,"Savings","2020-06-22","-8391.71","Active"
1114,127,2,"Savings","2021-11-11","-52419.24","Active"
1115,121,42,"Investment","2021-01-04","-31387.95","Active"
1116,9,28,"Checking","2022-10-15","-20001.38","Active"
1117,857,34,"Investment","2022-07-31","-27363.48","Active"
1118,157,26,"Savings","2022-04-20","-41649.04","Active"
1119,611,7,"Investment","2021-06-22","-8960.67","Active"
1120,276,38,"Checking","2020-05-01","-29663.67","Active"
1121,385,25,"Checking","2020-02-05","3826.41","Active"
1122,861,46,"Checking","2021-10-18","-19037.41","Active"
1123,94,8,"Credit","2020-07-30","-38651.92","Active"
1124,191,36,"Credit","2022-05-25","-53750.39","Active"
1125,823,30,"Investment","2022-11-30","-32133.09","Active"
1126,839,28,"Credit","2020-03-28","-46002.73","Active"
1127,937,32,"Credit","2021-01-28","-9076.34","Active"
1128,419,45,"Investment","2021-02-05","-63999.61","Active"
1129,582,2,"Credit","2021-05-08","-50339.09","Active"
1130,874,50,"Investment","2021-09-05","-34453.35","Active"
1131,981,50,"Credit","2020-08-10","-30626.93","Active"
1132,108,37,"Savings","2021-08-31","-26174.62","Active"
1133,737,29,"Credit","2020-12-13","-40253.14","Active"
1134,185,25,"Investment","2021-06-17","-12722.37","Active"
1135,432,29,"Savings","2021-12-20","-17688.91","Active"
1136,119,24,"Credit","2021-07-10","-34556.50","Active"
1137,477,12,"Credit","2020-11-27","-14736.63","Active"
1138,914,39,"Checking","2020-12-04","-28175.86","Active"
1139,298,21,"Checking","2021-03-19","-23371.14","Active"
1140,627,33,"Checking","2021-12-07","-21260.80","Active"
1141,432,50,"Investment","2022-09-27","-35243.98","Active"
1142,517,39,"Savings","2020-09-21","-40602.46","Active"
1143,703,49,"Checking","2021-05-24","-35940.78","Active"
1144,923,48,"Savings","2022-09-28","-14445.59","Active"
1145,508,28,"Investment","2023-01-11","-36637.87","Active"
1146,990,6,"Credit","2020-03-10","-50537.53","Active"
1147,1000,37,"Credit","2022-03-30","-45453.97","Active"
1148,299,18,"Investment","2022-08-08","-34382.96","Active"
1149,794,10,"Credit","2021-01-28","-38275.06","Active"
1150,527,15,"Savings","2021-04-05","-64356.06","Active"
1151,900,30,"Credit","2022-08-25","-38841.37","Active"
1152,703,42,"Savings","2023-01-05","-37331.04","Active"
1153,366,20,"Investment","2020-06-19","-35325.02","Active"
1154,409,32,"Investment","2021-05-30","-1574.72","Active"
1155,259,22,"Credit","2022-08-12","-50538.22","Active"
1156,459,23,"Checking","2020-07-31","-49833.66","Active"
1157,853,34,"Savings","2022-09-21","-49595.19","Active"
1158,391,42,"Checking","2022-07-23","-46868.62","Active"
1159,109,40,"Investment","2020-05-02","-20022.53","Active"
1160,744,41,"Savings","2022-01-29","-66439.51","Active"
1161,318,16,"Credit","2022-10-11","-31947.26","Active"
1162,64,6,"Checking","2020-05-15","-65864.09","Active"
1163,925,12,"Checking","2020-02-29","-42965.90","Active"
1164,227,1,"Investment","2021-05-26","-29240.99","Active"
1165,357,32,"Checking","2022-12-03","-17048.31","Active"
1166,914,39,"Credit","2020-11-12","-19452.22","Active"
1167,855,50,"Checking","2023-01-10","-58856.80","Active"
1168,898,25,"Credit","2020-05-23","-28791.23","Active"
1169,350,6,"Savings","2022-02-05","-31966.11","Active"
1170,926,14,"Checking","2020-11-28","-30242.07","Active"
1171,362,3,"Savings","2021-09-19","-28593.79","Active"
1172,614,19,"Credit","2021-09-15","-22124.53","Active"
1173,831,29,"Credit","2020-06-13","-37425.38","Active"
1174,447,28,"Checking","2021-09-20","-20523.65","Active"
1175,43,9,"Savings","2020-05-26","-24397.63","Active"
1176,376,39,"Checking","2022-12-20","-25625.75","Active"
1177,657,14,"Investment","2020-12-19","-30552.17","Active"
1178,119,28,"Savings","2020-10-30","-27943.55","Active"
1179,932,26,"Savings","2021-08-30","-14373.60","Active"
1180,837,25,"Savings","2020-08-28","-36355.42","Active"
1181,894,31,"Checking","2022-01-06","-14389.31","Active"
1182,486,12,"Investment","2022-03-31","-63317.84","Active"
1183,672,33,"Savings","2021-09-16","-11805.63","Active"
1184,510,38,"Checking","2021-12-23","-48628.91","Active"
1185,607,50,"Investment","2021-11-16","-25019.06","Active"
1186,460,39,"Credit","2021-08-17","-52355.41","Active"
1187,741,4,"Checking","2020-12-23","-18450.48","Active"
1188,23,50,"Credit","2020-12-26","-42689.59","Active"
1189,177,24,"Savings","2021-11-20","-59695.06","Active"
1190,638,4,"Savings","2022-03-03","-24736.91","Active"
1191,89,14,"Checking","2021-04-06","-31651.13","Active"
1192,79,16,"Investment","2020-09-14","-19854.53","Active"
1193,414,33,"Credit","2022-11-25","-24949.73","Active"
1194,794,11,"Investment","2021-11-24","-34556.07","Active"
1195,699,2,"Investment","2021-11-08","-43759.11","Active"
1196,148,26,"Investment","2022-08-30","-46861.02","Active"
1197,347,37,"Investment","2022-08-27","-32558.58","Active"
1198,265,32,"Credit","2022-01-30","-37696.49","Active"
1199,186,2,"Checking","2022-07-01","-16070.89","Active"
1200,352,43,"Savings","2020-03-01","-10397.25","Active"
1201,867,30,"Savings","2020-12-19","-22380.49","Active"
1202,222,23,"Investment","2020-12-23","-27935.25","Active"
1203,260,33,"Savings","2021-09-19","-26853.01","Active"
1204,70,21,"Credit","2022-10-26","-28410.60","Active"
1205,801,22,"Savings","2020-05-15","-43127.81","Active"
1206,621,46,"Credit","2021-05-26","-13296.23","Active"
1207,664,21,"Investment","2020-07-25","-13661.76","Active"
1208,7,18,"Checking","2022-06-07","-38671.90","Active"
1209,328,15,"Credit","2022-03-07","-28455.34","Active"
1210,292,4,"Credit","2022-03-07","-22203.50","Active"
1211,583,29,"Savings","2022-08-05","-31384.23","Active"
1212,599,13,"Checking","2020-07-17","-22743.99","Active"
1213,708,16,"Savings","2021-01-08","-32617.30","Active"
1214,448,8,"Credit","2022-12-23","-20602.58","Active"
1215,441,8,"Investment","2021-06-01","-14937.85","Active"
1216,130,37,"Investment","2021-08-22","-27003.40","Active"
1217,861,21,"Checking","2021-01-17","-32890.17","Active"
1218,621,41,"Investment","2023-01-09","-19169.54","Active"
1219,290,30,"Checking","2021-07-25","-45609.06","Active"
1220,186,46,"Investment","2020-06-09","-40385.68","Active"
1221,951,24,"Savings","2021-02-25","-16366.77","Active"
1222,323,31,"Savings","2021-04-04","-19760.71","Active"
1223,219,8,"Credit","2022-09-14","-23167.18","Active"
1224,544,17,"Investment","2022-03-16","-28088.08","Active"
1225,47,22,"Credit","2020-09-02","-34940.42","Active"
1226,337,36,"Investment","2022-08-27","-12500.05","Active"
1227,580,15,"Checking","2022-05-21","-45347.16","Active"
1228,916,39,"Checking","2020-05-09","-19436.72","Active"
1229,74,36,"Checking","2021-07-08","-42766.37","Active"
1230,862,35,"Investment","2021-08-12","-41970.78","Active"
1231,98,15,"Credit","2022-09-26","-27091.15","Active"
1232,623,6,"Savings","2022-06-29","-13307.53","Active"
1233,106,2,"Investment","2022-04-22","-46356.29","Active"
1234,294,42,"Savings","2020-11-07","-30477.83","Active"
1235,776,50,"Investment","2021-03-28","-47006.40","Active"
1236,809,46,"Credit","2021-07-27","-25654.03","Active"
1237,517,50,"Savings","2021-01-30","-52848.63","Active"
1238,791,18,"Credit","2020-10-13","-40775.62","Active"
1239,403,42,"Checking","2020-07-05","-18197.05","Active"
1240,182,47,"Checking","2021-03-20","-38768.50","Active"
1241,630,6,"Savings","2020-03-22","-17520.01","Active"
1242,728,47,"Checking","2020-06-04","-34593.73","Active"
1243,110,48,"Checking","2020-07-15","-24965.12","Active"
1244,945,10,"Checking","2022-10-03","-11917.78","Active"
1245,255,9,"Checking","2022-10-25","-190.67","Active"
1246,946,3,"Checking","2022-04-03","-42165.14","Active"
1247,726,26,"Credit","2022-01-28","-41838.05","Active"
1248,203,3,"Credit","2021-07-28","-36306.78","Active"
1249,993,38,"Savings","2020-07-14","-47413.04","Active"
1250,773,1,"Savings","2020-06-19","-25720.70","Active"
1251,24,7,"Investment","2021-07-15","-10288.23","Active"
1252,102,21,"Investment","2020-09-22","-31805.42","Active"
1253,185,20,"Investment","2021-06-14","-37215.87","Active"
1254,666,44,"Investment","2020-10-17","-26944.35","Active"
1255,85,35,"Investment","2021-02-23","-21281.62","Active"
1256,925,28,"Credit","2020-08-25","-29450.30","Active"
1257,106,31,"Credit","2021-08-28","-21203.18","Active"
1258,206,23,"Credit","2022-01-12","-28775.33","Active"
1259,715,44,"Credit","2020-08-24","-47648.63","Active"
1260,263,48,"Credit","2020-05-20","-25424.09","Active"
1261,945,43,"Checking","2022-05-13","-37858.28","Active"
1262,64,11,"Savings","2022-02-22","-19054.13","Active"
1263,475,23,"Savings","2020-04-17","-29140.38","Active"
1264,563,2,"Savings","2020-03-19","-45911.50","Active"
1265,625,21,"Investment","2022-07-06","-41883.48","Active"
1266,19,13,"Credit","2021-06-19","-62065.20","Active"
1267,649,41,"Savings","2021-06-13","-34944.94","Active"
1268,865,36,"Checking","2022-04-16","-21790.17","Active"
1269,838,10,"Investment","2022-07-05","-42243.85","Active"
1270,33,40,"Checking","2020-08-24","-21830.67","Active"
1271,378,23,"Credit","2021-08-08","-11298.82","Active"
1272,759,47,"Credit","2021-09-11","-22489.08","Active"
1273,145,16,"Credit","2022-01-16","-16357.17","Active"
1274,949,5,"Checking","2021-05-07","-18453.20","Active"
1275,323,25,"Credit","2021-02-13","-21406.76","Active"
1276,591,37,"Savings","2021-08-29","-40040.36","Active"
1277,286,38,"Savings","2022-06-29","-31922.66","Active"
1278,386,23,"Savings","2022-09-01","-41996.02","Active"
1279,33,43,"Savings","2021-01-28","-37211.75","Active"
1280,551,40,"Savings","2020-05-27","-28566.78","Active"
1281,698,37,"Credit","2020-11-09","-49098.31","Active"
1282,755,41,"Credit","2022-12-25","-33704.15","Active"
1283,118,13,"Savings","2020-02-26","-28011.18","Active"
1284,180,37,"Savings","2022-06-08","-46540.64","Active"
1285,228,24,"Savings","2022-09-14","-38111.78","Active"
1286,836,12,"Credit","2022-09-24","-37660.32","Active"
1287,931,37,"Investment","2022-01-31","-4112.73","Active"
1288,588,3,"Checking","2021-09-04","-31093.08","Active"
1289,875,26,"Investment","2021-05-17","-29797.55","Active"
1290,490,29,"Investment","2022-09-19","-15728.21","Active"
1291,285,17,"Credit","2021-11-27","-62060.78","Active"
1292,293,25,"Checking","2022-01-04","-29265.57","Active"
1293,927,29,"Checking","2021-02-21","-43028.86","Active"
1294,868,10,"Checking","2021-02-06","-22589.43","Active"
1295,203,35,"Credit","2020-03-10","-24505.57","Active"
1296,275,14,"Checking","2020-05-26","-12063.84","Active"
1297,268,44,"Investment","2022-05-22","-22814.27","Active"
1298,96,25,"Credit","2021-11-22","-24715.11","Active"
1299,786,32,"Credit","2021-06-17","-52483.63","Active"
1300,102,41,"Checking","2021-06-19","-57001.82","Active"
1301,542,41,"Credit","2020-09-30","-12487.57","Active"
1302,787,17,"Checking","2021-06-09","-50850.86","Active"
1303,300,32,"Investment","2022-07-21","-7683.03","Active"
1304,906,46,"Investment","2020-10-01","-23276.67","Active"
1305,586,45,"Investment","2020-01-31","-22748.41","Active"
1306,821,44,"Credit","2021-09-11","-23107.88","Active"
1307,34,38,"Checking","2021-03-07","-15687.68","Active"
1308,146,4,"Checking","2022-11-11","-16618.75","Active"
1309,655,6,"Savings","2020-11-01","-37204.58","Active"
1310,910,32,"Credit","2020-08-07","-31703.91","Active"
1311,847,13,"Investment","2022-06-22","-20908.82","Active"
1312,364,21,"Savings","2020-08-29","-9324.34","Active"
1313,399,8,"Savings","2020-10-11","-4187.81","Active"
1314,526,38,"Savings","2020-01-25","-37926.28","Active"
1315,617,10,"Investment","2022-09-29","-22042.36","Active"
1316,963,1,"Credit","2023-01-08","-26648.80","Active"
1317,850,8,"Savings","2020-04-01","-49733.06","Active"
1318,707,14,"Investment","2021-02-07","-62999.34","Active"
1319,579,39,"Checking","2022-02-24","-33951.11","Active"
1320,803,4,"Savings","2021-12-05","-38895.34","Active"
1321,959,7,"Investment","2020-12-15","6046.59","Active"
1322,791,43,"Checking","2022-01-17","-24070.71","Active"
1323,532,34,"Checking","2020-02-20","-10050.53","Active"
1324,946,40,"Credit","2020-02-17","-33870.18","Active"
1325,998,16,"Investment","2021-12-23","-22679.29","Active"
1326,173,3,"Investment","2022-10-12","-19989.54","Active"
1327,60,19,"Savings","2021-01-30","-30329.47","Active"
1328,72,47,"Investment","2021-07-25","-49913.67","Active"
1329,235,43,"Checking","2022-04-01","-38992.04","Active"
1330,81,19,"Investment","2021-01-17","-50105.70","Active"
1331,48,14,"Checking","2020-03-26","-31096.21","Active"
1332,173,14,"Savings","2021-08-29","-26262.11","Active"
1333,430,40,"Checking","2020-02-20","-44666.58","Active"
1334,277,10,"Credit","2020-09-08","-18371.93","Active"
1335,915,41,"Checking","2020-01-23","-31700.77","Active"
1336,521,18,"Credit","2020-06-13","-38939.58","Active"
1337,246,23,"Checking","2022-01-02","-16614.86","Active"
1338,418,19,"Investment","2020-06-21","-30509.88","Active"
1339,707,22,"Savings","2020-01-19","-23875.40","Active"
1340,264,38,"Credit","2020-08-17","-27327.27","Active"
1341,879,31,"Checking","2020-07-28","-33215.40","Active"
1342,624,20,"Investment","2020-02-07","-19716.32","Active"
1343,512,3,"Checking","2022-06-28","-23907.37","Active"
1344,122,3,"Checking","2021-07-19","-56366.05","Active"
1345,664,39,"Credit","2022-09-06","-31671.87","Active"
1346,789,15,"Checking","2020-03-05","-21076.37","Active"
1347,282,2,"Investment","2022-04-02","-16004.40","Active"
1348,724,19,"Investment","2021-04-28","-10548.49","Active"
1349,222,24,"Investment","2020-03-15","-30596.53","Active"
1350,610,32,"Checking","2020-03-15","-36864.22","Active"
1351,431,26,"Checking","2022-10-27","-20543.26","Active"
1352,349,8,"Savings","2020-05-25","-33171.99","Active"
1353,208,15,"Credit","2020-05-16","-40568.45","Active"
1354,688,34,"Savings","2021-01-06","-6773.83","Active"
1355,825,18,"Investment","2021-11-05","-7521.81","Active"
1356,829,18,"Credit","2022-04-25","7695.35","Active"
1357,455,39,"Savings","2020-09-09","-36374.56","Active"
1358,641,24,"Savings","2021-11-26","-62001.19","Active"
1359,907,1,"Credit","2021-12-18","-29156.24","Active"
1360,873,37,"Savings","2022-02-03","-23191.51","Active"
1361,704,40,"Credit","2022-02-04","-32421.12","Active"
1362,849,26,"Credit","2021-09-14","-12606.92","Active"
1363,537,32,"Credit","2020-04-26","-12044.58","Active"
1364,254,28,"Checking","2022-12-03","-22225.69","Active"
1365,556,11,"Credit","2022-01-11","-48611.83","Active"
1366,147,15,"Investment","2022-05-18","-22541.98","Active"
1367,664,10,"Credit","2020-08-17","-40504.29","Active"
1368,614,11,"Checking","2020-08-25","-26726.53","Active"
1369,209,49,"Credit","2021-06-01","-47136.20","Active"
1370,354,1,"Checking","2022-01-08","-33690.71","Active"
1371,608,24,"Credit","2021-03-07","-22843.61","Active"
1372,242,36,"Savings","2022-03-12","-41060.47","Active"
1373,904,46,"Investment","2022-04-21","-36612.59","Active"
1374,209,15,"Savings","2020-05-09","-17365.03","Active"
1375,638,36,"Checking","2021-06-26","-25382.95","Active"
1376,645,4,"Credit","2021-06-04","-11048.61","Active"
1377,969,16,"Investment","2020-11-03","-74956.57","Active"
1378,940,38,"Investment","2022-10-20","-24938.08","Active"
1379,29,20,"Investment","2022-02-11","-22085.90","Active"
1380,659,1,"Savings","2020-11-12","-36071.27","Active"
1381,243,11,"Credit","2022-10-03","-25390.84","Active"
1382,45,7,"Savings","2023-01-05","-33353.60","Active"
1383,531,29,"Credit","2023-01-05","-13122.22","Active"
1384,961,37,"Checking","2022-07-16","-11083.82","Active"
1385,975,48,"Savings","2020-03-13","-49221.82","Active"
1386,564,26,"Investment","2021-09-08","-38627.02","Active"
1387,98,11,"Credit","2020-11-23","-18112.24","Active"
1388,652,39,"Credit","2020-06-04","-66064.13","Active"
1389,701,44,"Checking","2020-12-15","-16686.87","Active"
1390,969,1,"Investment","2021-05-04","-14480.40","Active"
1391,25,12,"Credit","2020-06-15","-45929.03","Active"
1392,556,36,"Savings","2020-03-14","-34098.10","Active"
1393,520,31,"Investment","2022-02-27","-34672.41","Active"
1394,750,16,"Savings","2022-12-13","-16312.21","Active"
1395,610,44,"Savings","2022-10-09","-27343.48","Active"
1396,41,13,"Credit","2021-01-06","-42990.80","Active"
1397,537,36,"Credit","2022-09-24","-29186.12","Active"
1398,118,16,"Investment","2021-11-01","-19692.42","Active"
1399,545,47,"Credit","2022-03-15","-26111.79","Active"
1400,930,43,"Investment","2022-11-01","-15555.35","Active"
1401,96,34,"Checking","2022-04-24","-40997.13","Active"
1402,499,10,"Checking","2020-03-25","-32359.07","Active"
1403,931,7,"Savings","2021-04-03","-21620.34","Active"
1404,650,6,"Savings","2020-03-03","-46064.70","Active"
1405,332,15,"Savings","2022-09-10","-43639.06","Active"
1406,412,18,"Checking","2021-01-06","-39557.08","Active"
1407,194,36,"Investment","2021-07-30","-24645.96","Active"
1408,213,44,"Savings","2022-03-17","-53960.90","Active"
1409,275,1,"Credit","2021-02-23","-16488.36","Active"
1410,228,48,"Credit","2022-03-04","-33432.99","Active"
1411,986,13,"Investment","2020-11-24","-22239.36","Active"
1412,404,28,"Savings","2021-02-25","-24321.10","Active"
1413,824,30,"Investment","2021-01-29","-41912.69","Active"
1414,385,29,"Savings","2021-10-24","-20860.64","Active"
1415,967,41,"Credit","2020-03-04","-37203.99","Active"
1416,883,14,"Investment","2021-12-24","-24281.41","Active"
1417,158,50,"Credit","2021-05-24","-13436.14","Active"
1418,762,21,"Savings","2022-03-13","-22679.83","Active"
1419,441,36,"Investment","2021-01-03","-50066.94","Active"
1420,397,11,"Credit","2020-01-23","-50289.89","Active"
1421,72,19,"Checking","2021-07-19","-21096.87","Active"
1422,778,3,"Investment","2022-09-12","-45801.12","Active"
1423,175,30,"Savings","2020-04-22","-15044.80","Active"
1424,515,2,"Investment","2020-05-30","-25135.59","Active"
1425,272,50,"Credit","2022-07-29","-31025.12","Active"
1426,252,17,"Checking","2021-01-01","-21979.88","Active"
1427,499,21,"Credit","2021-06-09","-47387.41","Active"
1428,160,47,"Savings","2020-02-07","-20799.03","Active"
1429,879,50,"Investment","2022-02-06","-34735.75","Active"
1430,521,1,"Checking","2022-01-05","-36530.83","Active"
1431,85,30,"Investment","2021-05-30","-15784.00","Active"
1432,49,6,"Credit","2021-07-28","-42321.30","Active"
1433,693,41,"Investment","2020-11-16","-47178.36","Active"
1434,524,21,"Investment","2022-01-22","-34017.24","Active"
1435,194,44,"Credit","2020-01-17","-39452.24","Active"
1436,799,15,"Investment","2022-08-10","-43026.85","Active"
1437,642,8,"Savings","2021-02-11","-34417.05","Active"
1438,877,12,"Investment","2021-01-22","-23725.40","Active"
1439,419,11,"Checking","2020-11-10","-52944.89","Active"
1440,412,22,"Checking","2020-03-29","-46908.59","Active"
1441,315,49,"Investment","2022-04-07","-13283.09","Active"
1442,927,16,"Savings","2021-12-13","-37130.99","Active"
1443,650,24,"Checking","2021-01-19","-8355.08","Active"
1444,917,28,"Savings","2023-01-08","-41935.32","Active"
1445,19,20,"Credit","2020-05-05","-55429.59","Active"
1446,165,43,"Investment","2021-06-09","-43160.50","Active"
1447,312,18,"Savings","2022-12-01","-46555.45","Active"
1448,887,9,"Savings","2022-10-27","-36859.12","Active"
1449,935,30,"Investment","2022-06-27","-17064.97","Active"
1450,448,45,"Checking","2020-07-04","-36674.11","Active"
1451,155,24,"Credit","2021-07-18","-18642.75","Active"
1452,895,40,"Savings","2021-07-22","-26369.06","Active"
1453,185,47,"Credit","2021-09-30","-25129.10","Active"
1454,311,4,"Credit","2022-08-11","-38942.36","Active"
1455,470,39,"Checking","2021-06-26","-49093.07","Active"
1456,893,20,"Checking","2020-03-09","-26511.70","Active"
1457,461,25,"Credit","2022-11-11","-24054.87","Active"
1458,850,2,"Investment","2020-07-02","-41706.73","Active"
1459,142,13,"Checking","2021-07-20","-55768.64","Active"
1460,555,45,"Investment","2022-12-10","-12596.20","Active"
1461,418,10,"Checking","2022-11-14","-32416.24","Active"
1462,185,26,"Credit","2022-05-26","-56198.46","Active"
1463,829,4,"Investment","2022-05-16","7154.23","Active"
1464,555,49,"Credit","2021-05-24","-28124.79","Active"
1465,169,36,"Checking","2021-09-24","-50699.48","Active"
1466,230,36,"Investment","2020-09-12","-28203.68","Active"
1467,754,43,"Investment","2022-07-20","-29553.31","Active"
1468,62,5,"Savings","2022-11-24","-12714.41","Active"
1469,103,22,"Checking","2021-12-24","-22346.92","Active"
1470,117,29,"Savings","2021-09-28","-32094.21","Active"
1471,832,30,"Savings","2021-03-20","-38831.17","Active"
1472,827,23,"Savings","2020-09-10","-39710.45","Active"
1473,799,34,"Checking","2021-12-27","-25534.26","Active"
1474,851,44,"Investment","2020-12-28","-18701.08","Active"
1475,354,13,"Savings","2021-09-10","-50509.30","Active"
1476,769,41,"Savings","2020-12-08","-34762.95","Active"
1477,58,33,"Investment","2021-12-07","-27939.12","Active"
1478,515,13,"Investment","2021-01-17","-40821.38","Active"
